+-----+---------+--------------+-----------+----+----+-------+
|  #  | hold_id | placement_id | hold_role | x  | y  | count |
|  65 |   1502  |     1271     |     13    | 29 | 23 |  8450 |
|  66 |   1533  |     1272     |     13    | 31 | 23 |  5429 |
|  67 |   1534  |     1289     |     13    | 31 | 25 |  5394 |
|  68 |   1422  |     1302     |     13    | 23 | 27 | 13049 |
|  69 |   1448  |     1235     |     13    | 25 | 19 |  9226 |
|  70 |   1283  |     1161     |     13    | 13 | 11 |  990  |
|  71 |   1243  |     1211     |     13    | 11 | 17 |  627  |
|  72 |   1360  |     1249     |     13    | 19 | 21 |  6361 |
|  73 |   1274  |     1263     |     13    | 13 | 23 |  3764 |
|  74 |   1269  |     1314     |     13    | 13 | 29 |  3993 |
|  75 |   1622  |     1207     |     13    | 37 | 15 |  1067 |
|  76 |   1420  |     1285     |     13    | 23 | 25 |  7591 |
|  77 |   1497  |     1322     |     13    | 29 | 29 |  7107 |
|  78 |   1539  |     1340     |     13    | 31 | 31 |  9447 |
|  79 |   1608  |     1360     |     13    | 37 | 33 |  919  |
|  80 |   1256  |     1364     |     13    | 11 | 35 |  686  |
|  81 |   1354  |     1181     |     13    | 19 | 13 |  2446 |
|  82 |   1395  |     1182     |     13    | 21 | 13 |  2630 |
|  83 |   1525  |     1187     |     13    | 31 | 13 |  2316 |
|  84 |   1451  |     1201     |     13    | 25 | 15 |  5942 |
|  85 |   1473  |     1236     |     13    | 27 | 19 |  9629 |
|  86 |   1368  |     1334     |     13    | 19 | 31 |  6920 |
|  87 |   1266  |     1348     |     13    | 13 | 33 |  2328 |
|  88 |   1470  |     1202     |     13    | 27 | 15 |  4955 |
|  89 |   1388  |     1267     |     13    | 21 | 23 |  8237 |
|  90 |   1439  |     1337     |     13    | 25 | 31 |  5117 |
|  91 |   1625  |     1173     |     13    | 37 | 11 |  384  |
|  92 |   1281  |     1178     |     13    | 13 | 13 |  1536 |
|  93 |   1527  |     1204     |     13    | 31 | 15 |  3656 |
|  94 |   1620  |     1224     |     13    | 37 | 17 |  762  |
|  95 |   1184  |     1226     |     13    | 7  | 19 |  902  |
|  96 |   1588  |     1257     |     13    | 35 | 21 |  6122 |
|  97 |   1500  |     1288     |     13    | 29 | 25 |  4337 |
|  98 |   1593  |     1308     |     13    | 35 | 27 |  6775 |
|  99 |   1482  |     1338     |     13    | 27 | 31 |  4945 |
| 100 |   1378  |     1386     |     13    | 21 | 37 |  939  |
| 101 |   1340  |     1163     |     13    | 17 | 11 |  3112 |
| 102 |   1338  |     1180     |     13    | 17 | 13 |  2620 |
| 103 |   1413  |     1200     |     13    | 23 | 15 |  7619 |
| 104 |   1528  |     1221     |     13    | 31 | 17 |  4817 |
| 105 |   1389  |     1250     |     13    | 21 | 21 |  9655 |
| 106 |   1440  |     1320     |     13    | 25 | 29 | 11325 |
| 107 |   1551  |     1358     |     13    | 33 | 33 |  2398 |
| 108 |   1397  |     1165     |     13    | 21 | 11 |  1333 |
| 109 |   1221  |     1210     |     13    | 9  | 17 |  2099 |
| 110 |   1186  |     1243     |     13    | 7  | 21 |  2096 |
| 111 |   1190  |     1277     |     13    | 7  | 25 |  874  |
| 112 |   1215  |     1278     |     13    | 9  | 25 |  1536 |
| 113 |   1536  |     1306     |     13    | 31 | 27 |  7851 |
| 114 |   1476  |     1270     |     13    | 27 | 23 |  8474 |
| 115 |   1557  |     1290     |     13    | 33 | 25 |  3271 |
| 116 |   1494  |     1356     |     13    | 29 | 33 |  4465 |
| 117 |   1585  |     1223     |     13    | 35 | 17 |  3318 |
| 118 |   1562  |     1239     |     13    | 33 | 19 |  4805 |
| 119 |   1503  |     1254     |     13    | 29 | 21 |  9467 |
| 120 |   1556  |     1307     |     13    | 33 | 27 |  2652 |
| 121 |   1540  |     1357     |     13    | 31 | 33 |  5854 |
| 122 |   1245  |     1228     |     13    | 11 | 19 |  5053 |
| 123 |   1568  |     1171     |     13    | 33 | 11 |  795  |
| 124 |   1582  |     1189     |     13    | 35 | 13 |  1152 |
| 125 |   1305  |     1264     |     13    | 15 | 23 |  5532 |
| 126 |   1541  |     1374     |     13    | 31 | 35 |  2265 |
| 127 |   1212  |     1312     |     13    | 9  | 29 |  1385 |
| 128 |   1255  |     1347     |     13    | 11 | 33 |  4295 |
| 129 |   1362  |     1266     |     13    | 19 | 23 |  6902 |
| 130 |   1477  |     1287     |     13    | 27 | 25 |  9684 |
| 131 |   1554  |     1324     |     13    | 33 | 29 |  3057 |
| 132 |   1334  |     1231     |     13    | 17 | 19 |  6821 |
| 133 |   1328  |     1299     |     13    | 17 | 27 |  5509 |
| 134 |   1530  |     1238     |     13    | 31 | 19 |  2966 |
| 135 |   1445  |     1269     |     13    | 25 | 23 | 10196 |
| 136 |   1385  |     1301     |     13    | 21 | 27 |  7155 |
| 137 |   1442  |     1303     |     13    | 25 | 27 |  5296 |
| 138 |   1379  |     1369     |     13    | 21 | 35 |  3005 |
| 139 |   1332  |     1248     |     13    | 17 | 21 |  6022 |
| 140 |   1560  |     1256     |     13    | 33 | 21 |  3777 |
| 141 |   1611  |     1326     |     13    | 37 | 29 |  1798 |
| 142 |   1423  |     1319     |     13    | 23 | 29 |  6864 |
| 143 |   1480  |     1321     |     13    | 27 | 29 |  5267 |
| 144 |   1175  |     1492     |     13    | 8  | 10 |   17  |
| 145 |   1238  |     1493     |     13    | 12 | 10 |   29  |
| 146 |   1295  |     1494     |     13    | 16 | 10 |   36  |
| 147 |   1225  |     1502     |     13    | 10 | 12 |   42  |
| 148 |   1282  |     1503     |     13    | 14 | 12 |  107  |
| 149 |   1241  |     1511     |     13    | 12 | 14 |  137  |
| 150 |   1270  |     1575     |     13    | 14 | 28 |  132  |
| 151 |   1253  |     1583     |     13    | 12 | 30 |  116  |
| 152 |   1310  |     1584     |     13    | 16 | 30 |  169  |
| 153 |   1210  |     1592     |     13    | 10 | 32 |   60  |
| 154 |   1267  |     1593     |     13    | 14 | 32 |  256  |
| 155 |   1324  |     1594     |     13    | 18 | 32 |  456  |
| 156 |   1280  |     1195     |     13    | 13 | 15 |  2661 |
| 157 |   1446  |     1252     |     13    | 25 | 21 |  5047 |
| 158 |   1254  |     1330     |     13    | 11 | 31 |  1819 |
| 159 |   1393  |     1523     |     13    | 22 | 16 |  828  |
| 160 |   1417  |     1251     |     13    | 23 | 21 |  4637 |
| 161 |   1484  |     1372     |     13    | 27 | 35 |  3788 |
| 162 |   1194  |     1311     |     13    | 7  | 29 |  1212 |
| 163 |   1566  |     1188     |     13    | 33 | 13 |  1520 |
| 164 |   1449  |     1218     |     13    | 25 | 17 |  4381 |
| 165 |   1226  |     1159     |     13    | 9  | 11 |  402  |
| 166 |   1242  |     1194     |     13    | 11 | 15 |  1849 |
| 167 |   1218  |     1244     |     13    | 9  | 21 |  1282 |
| 168 |   1188  |     1260     |     13    | 7  | 23 |  1531 |
| 169 |   1271  |     1297     |     13    | 13 | 27 |  3407 |
| 170 |   1425  |     1336     |     13    | 23 | 31 |  5847 |
| 171 |   1483  |     1355     |     13    | 27 | 33 |  5012 |
| 172 |   1353  |     1164     |     13    | 19 | 11 |  1416 |
| 173 |   1361  |     1549     |     13    | 20 | 22 |  469  |
| 174 |   1418  |     1550     |     13    | 24 | 22 |  783  |
| 175 |   1454  |     1167     |     13    | 25 | 11 |  1246 |
| 176 |   1613  |     1309     |     13    | 37 | 27 |  1355 |
| 177 |   1265  |     1365     |     13    | 13 | 35 |  1747 |
| 178 |   1550  |     1375     |     13    | 33 | 35 |  2865 |
| 179 |   1655  |     1378     |     13    | 39 | 35 |  264  |
| 180 |   1309  |     1315     |     13    | 15 | 29 |  6317 |
| 181 |   1499  |     1305     |     13    | 29 | 27 |  5101 |
| 182 |   1518  |     1102     |     13    | 31 | 3  |   71  |
| 183 |   1574  |     1103     |     13    | 33 | 3  |   64  |
| 184 |   1519  |     1119     |     13    | 31 | 5  |   90  |
| 185 |   1572  |     1120     |     13    | 33 | 5  |  104  |
| 186 |   1521  |     1136     |     13    | 31 | 7  |  268  |
| 187 |   1571  |     1137     |     13    | 33 | 7  |  154  |
| 188 |   1522  |     1153     |     13    | 31 | 9  |  740  |
| 189 |   1569  |     1154     |     13    | 33 | 9  |  495  |
| 190 |   1565  |     1205     |     13    | 33 | 15 |  2585 |
| 191 |   1537  |     1323     |     13    | 31 | 29 |  3688 |
| 192 |   1623  |     1190     |     13    | 37 | 13 |  968  |
| 193 |   1610  |     1343     |     13    | 37 | 31 |  1512 |
| 194 |   1597  |     1359     |     13    | 35 | 33 |  3773 |
| 195 |   1596  |     1342     |     13    | 35 | 31 |  1925 |
| 196 |   1479  |     1304     |     13    | 27 | 27 |  9620 |
| 197 |   1392  |     1216     |     13    | 21 | 17 |  7376 |
| 198 |   1277  |     1229     |     13    | 13 | 19 |  2624 |
| 199 |   1443  |     1286     |     13    | 25 | 25 |  7061 |
| 200 |   1437  |     1354     |     13    | 25 | 33 |  4701 |
| 201 |   1347  |     1096     |     13    | 19 | 3  |  124  |
| 202 |   1401  |     1114     |     13    | 21 | 5  |  209  |
| 203 |   1394  |     1199     |     13    | 21 | 15 |  4890 |
| 204 |   1492  |     1390     |     13    | 29 | 37 |  1167 |
| 205 |   1465  |     1151     |     13    | 27 | 9  |  459  |
| 206 |   1511  |     1169     |     13    | 29 | 11 |  2111 |
| 207 |   1300  |     1213     |     13    | 15 | 17 |  2830 |
| 208 |   1400  |     1131     |     13    | 21 | 7  |  450  |
| 209 |   1313  |     1366     |     13    | 15 | 35 |  2184 |
| 210 |   1239  |     1160     |     13    | 11 | 11 |  472  |
| 211 |   1178  |     1175     |     13    | 7  | 13 |  678  |
| 212 |   1452  |     1184     |     13    | 25 | 13 |  2323 |
| 213 |   1297  |     1179     |     13    | 15 | 13 |  2021 |
| 214 |   1308  |     1298     |     13    | 15 | 27 |  4433 |
| 215 |   1252  |     1313     |     13    | 11 | 29 |  1735 |
| 216 |   1335  |     1214     |     13    | 17 | 17 |  5507 |
| 217 |   1325  |     1333     |     13    | 17 | 31 |  4236 |
| 218 |   1590  |     1274     |     13    | 35 | 23 |  2266 |
| 219 |   1647  |     1276     |     13    | 39 | 23 |  1575 |
| 220 |   1653  |     1344     |     13    | 39 | 31 |  1722 |
| 221 |   1524  |     1170     |     13    | 31 | 11 |  1014 |
| 222 |   1427  |     1370     |     13    | 23 | 35 |  2728 |
| 223 |   1485  |     1389     |     13    | 27 | 37 |  1637 |
| 224 |   1366  |     1317     |     13    | 19 | 29 |  5184 |
| 225 |   1591  |     1291     |     13    | 35 | 25 |  4430 |
| 226 |   1457  |     1133     |     13    | 25 | 7  |  377  |
| 227 |   1355  |     1513     |     13    | 20 | 14 |  460  |
| 228 |   1214  |     1295     |     13    | 9  | 27 |  2416 |
| 229 |   1579  |     1155     |     13    | 35 | 9  |  385  |
| 230 |   1587  |     1240     |     13    | 35 | 19 |  2184 |
| 231 |   1594  |     1325     |     13    | 35 | 29 |  2811 |
| 232 |   1598  |     1376     |     13    | 35 | 35 |  1116 |
| 233 |   1555  |     1580     |     13    | 34 | 28 |  293  |
| 234 |   1223  |     1193     |     13    | 9  | 15 |  1139 |
| 235 |   1199  |     1362     |     13    | 7  | 35 |  380  |
| 236 |   1198  |     1345     |     13    | 7  | 33 |  1810 |
| 237 |   1321  |     1384     |     13    | 17 | 37 |  1193 |
| 238 |   1428  |     1387     |     13    | 23 | 37 |  1876 |
| 239 |   1322  |     1367     |     13    | 17 | 35 |  2782 |
| 240 |   1296  |     1162     |     13    | 15 | 11 |  1020 |
| 241 |   1240  |     1177     |     13    | 11 | 13 |  1190 |
| 242 |   1644  |     1242     |     13    | 39 | 19 |  739  |
| 243 |   1311  |     1332     |     13    | 15 | 31 |  5359 |
| 244 |   1217  |     1261     |     13    | 9  | 23 |  1856 |
| 245 |   1222  |     1520     |     13    | 10 | 16 |  126  |
| 246 |   1384  |     1577     |     13    | 22 | 28 |  664  |
| 247 |   1642  |     1225     |     13    | 39 | 17 |  802  |
| 248 |   1435  |     1388     |     13    | 25 | 37 |  806  |
| 249 |   1549  |     1392     |     13    | 33 | 37 |  528  |
| 250 |   1607  |     1377     |     13    | 37 | 35 |  541  |
| 251 |   1504  |     1543     |     13    | 30 | 20 |  1087 |
| 252 |   1638  |     1174     |     13    | 39 | 11 |  331  |
| 253 |   1639  |     1191     |     13    | 39 | 13 |  413  |
| 254 |   1651  |     1327     |     13    | 39 | 29 |  987  |
| 255 |   1227  |     1142     |     13    | 9  | 9  |  286  |
| 256 |   1237  |     1143     |     13    | 11 | 9  |  346  |
| 257 |   1284  |     1144     |     13    | 13 | 9  |  489  |
| 258 |   1294  |     1145     |     13    | 15 | 9  |  492  |
| 259 |   1351  |     1147     |     13    | 19 | 9  |  1265 |
| 260 |   1398  |     1148     |     13    | 21 | 9  |  913  |
| 261 |   1455  |     1150     |     13    | 25 | 9  |  663  |
| 262 |   1512  |     1152     |     13    | 29 | 9  |  607  |
| 263 |   1182  |     1209     |     13    | 7  | 17 |  1048 |
| 264 |   1249  |     1279     |     13    | 11 | 25 |  2030 |
| 265 |   1208  |     1363     |     13    | 9  | 35 |  509  |
| 266 |   1150  |     1081     |     13    | 23 | 1  |  223  |
| 267 |   1467  |     1168     |     13    | 27 | 11 |  1632 |
| 268 |   1581  |     1172     |     13    | 35 | 11 |  378  |
| 269 |   1648  |     1293     |     13    | 39 | 25 |  920  |
| 270 |   1529  |     1534     |     13    | 32 | 18 |  123  |
| 271 |   1538  |     1588     |     13    | 32 | 30 |  186  |
| 272 |   1381  |     1595     |     13    | 22 | 32 |  262  |
| 273 |   1495  |     1597     |     13    | 30 | 32 |  440  |
| 274 |   1390  |     1541     |     13    | 22 | 20 |  763  |
| 275 |   1616  |     1275     |     13    | 37 | 23 |  977  |
| 276 |   1152  |     1082     |     13    | 21 | 1  |  133  |
| 277 |   1344  |     1112     |     13    | 17 | 5  |  107  |
| 278 |   1405  |     1115     |     13    | 23 | 5  |  163  |
| 279 |   1286  |     1127     |     13    | 13 | 7  |  169  |
| 280 |   1293  |     1128     |     13    | 15 | 7  |  262  |
| 281 |   1224  |     1176     |     13    | 9  | 13 |  1137 |
| 282 |   1330  |     1558     |     13    | 18 | 24 |  233  |
| 283 |   1614  |     1292     |     13    | 37 | 25 |  1313 |
| 284 |   1140  |     1076     |     13    | 33 | 1  |   66  |
| 285 |   1142  |     1077     |     13    | 31 | 1  |   66  |
| 286 |   1144  |     1078     |     13    | 29 | 1  |   83  |
| 287 |   1146  |     1079     |     13    | 27 | 1  |  127  |
| 288 |   1148  |     1080     |     13    | 25 | 1  |  126  |
| 289 |   1154  |     1083     |     13    | 19 | 1  |  131  |
| 290 |   1156  |     1084     |     13    | 17 | 1  |  108  |
| 291 |   1158  |     1085     |     13    | 15 | 1  |   85  |
| 292 |   1160  |     1086     |     13    | 13 | 1  |  102  |
| 293 |   1289  |     1093     |     13    | 13 | 3  |   76  |
| 294 |   1290  |     1094     |     13    | 15 | 3  |   64  |
| 295 |   1346  |     1095     |     13    | 17 | 3  |   95  |
| 296 |   1403  |     1097     |     13    | 21 | 3  |  138  |
| 297 |   1404  |     1098     |     13    | 23 | 3  |  132  |
| 298 |   1460  |     1099     |     13    | 25 | 3  |  125  |
| 299 |   1461  |     1100     |     13    | 27 | 3  |  108  |
| 300 |   1517  |     1101     |     13    | 29 | 3  |   72  |
| 301 |   1287  |     1110     |     13    | 13 | 5  |   79  |
| 302 |   1291  |     1111     |     13    | 15 | 5  |   96  |
| 303 |   1348  |     1113     |     13    | 19 | 5  |  143  |
| 304 |   1458  |     1116     |     13    | 25 | 5  |  145  |
| 305 |   1462  |     1117     |     13    | 27 | 5  |  148  |
| 306 |   1515  |     1118     |     13    | 29 | 5  |  116  |
| 307 |   1371  |     1385     |     13    | 19 | 37 |  1923 |
| 308 |   1276  |     1539     |     13    | 14 | 20 |  381  |
| 309 |   1314  |     1383     |     13    | 15 | 37 |  1348 |
| 310 |   1138  |     1075     |     13    | 35 | 1  |   53  |
| 311 |   1137  |     1449     |     13    | 36 | 0  |   22  |
| 312 |   1406  |     1478     |     13    | 24 | 6  |   38  |
| 313 |   1229  |     1125     |     13    | 9  | 7  |   77  |
| 314 |   1645  |     1259     |     13    | 39 | 21 |  1434 |
| 315 |   1196  |     1328     |     13    | 7  | 31 |  715  |
| 316 |   1493  |     1373     |     13    | 29 | 35 |  3154 |
| 317 |   1469  |     1515     |     13    | 28 | 14 |  339  |
| 318 |   1246  |     1245     |     13    | 11 | 21 |  2310 |
| 319 |   1179  |     1510     |     13    | 8  | 14 |   23  |
| 320 |   1301  |     1530     |     13    | 16 | 18 |  297  |
| 321 |   1636  |     1157     |     13    | 39 | 9  |  171  |
| 322 |   1415  |     1532     |     13    | 24 | 18 |  350  |
| 323 |   1478  |     1569     |     13    | 28 | 26 |  684  |
| 324 |   1472  |     1533     |     13    | 28 | 18 |  332  |
| 325 |   1507  |     1525     |     13    | 30 | 16 |  449  |
| 326 |   1412  |     1514     |     13    | 24 | 14 |  437  |
| 327 |   1298  |     1512     |     13    | 16 | 14 |  366  |
| 328 |   1535  |     1570     |     13    | 32 | 26 |  142  |
| 329 |   1584  |     1206     |     13    | 35 | 15 |  1588 |
| 330 |   1641  |     1208     |     13    | 39 | 15 |  765  |
| 331 |   1526  |     1516     |     13    | 32 | 14 |  229  |
| 332 |   1279  |     1521     |     13    | 14 | 16 |  353  |
| 333 |   1343  |     1129     |     13    | 17 | 7  |  246  |
| 334 |   1157  |     1459     |     13    | 16 | 0  |   34  |
| 335 |   1464  |     1134     |     13    | 27 | 7  |  371  |
| 336 |   1514  |     1135     |     13    | 29 | 7  |  235  |
| 337 |   1181  |     1519     |     13    | 6  | 16 |   45  |
| 338 |   1185  |     1537     |     13    | 6  | 20 |   37  |
| 339 |   1619  |     1241     |     13    | 37 | 19 |  2890 |
| 340 |   1650  |     1310     |     13    | 39 | 27 |  675  |
| 341 |   1264  |     1382     |     13    | 13 | 37 |  809  |
| 342 |   1656  |     1395     |     13    | 39 | 37 |  173  |
| 343 |   1133  |     1447     |     13    | 40 | 0  |   35  |
| 344 |   1141  |     1451     |     13    | 32 | 0  |   20  |
| 345 |   1145  |     1453     |     13    | 28 | 0  |   27  |
| 346 |   1149  |     1455     |     13    | 24 | 0  |   44  |
| 347 |   1153  |     1457     |     13    | 20 | 0  |   28  |
| 348 |   1161  |     1461     |     13    | 12 | 0  |   28  |
| 349 |   1165  |     1463     |     13    | 8  | 0  |   9   |
| 350 |   1475  |     1551     |     13    | 28 | 22 |  341  |
| 351 |   1327  |     1576     |     13    | 18 | 28 |  594  |
| 352 |   1652  |     1590     |     13    | 40 | 30 |   33  |
| 353 |   1570  |     1490     |     13    | 34 | 8  |   11  |
| 354 |   1387  |     1559     |     13    | 22 | 24 |  965  |
| 355 |   1207  |     1380     |     13    | 9  | 37 |  281  |
| 356 |   1606  |     1394     |     13    | 37 | 37 |  310  |
| 357 |   1134  |     1073     |     13    | 39 | 1  |   59  |
| 358 |   1136  |     1074     |     13    | 37 | 1  |   44  |
| 359 |   1164  |     1088     |     13    | 9  | 1  |   58  |
| 360 |   1167  |     1089     |     13    | 7  | 1  |   79  |
| 361 |   1399  |     1487     |     13    | 22 | 8  |   37  |
| 362 |   1409  |     1496     |     13    | 24 | 10 |   95  |
| 363 |   1498  |     1579     |     13    | 30 | 28 |  193  |
| 364 |   1635  |     1140     |     13    | 39 | 7  |   55  |
| 365 |   1162  |     1087     |     13    | 11 | 1  |   68  |
| 366 |   1575  |     1104     |     13    | 35 | 3  |   52  |
| 367 |   1629  |     1122     |     13    | 37 | 5  |   48  |
| 368 |   1236  |     1126     |     13    | 11 | 7  |  135  |
| 369 |   1578  |     1138     |     13    | 35 | 7  |  104  |
| 370 |   1612  |     1581     |     13    | 38 | 28 |   27  |
| 371 |   1510  |     1507     |     13    | 30 | 12 |   92  |
| 372 |   1333  |     1540     |     13    | 18 | 20 |  546  |
| 373 |   1580  |     1499     |     13    | 36 | 10 |   16  |
| 374 |   1481  |     1587     |     13    | 28 | 30 |  282  |
| 375 |   1247  |     1547     |     13    | 12 | 22 |  212  |
| 376 |   1626  |     1156     |     13    | 37 | 9  |  205  |
| 377 |   1367  |     1585     |     13    | 20 | 30 |  210  |
| 378 |   1364  |     1567     |     13    | 20 | 26 |  385  |
| 379 |   1304  |     1548     |     13    | 16 | 22 |  234  |
| 380 |   1589  |     1553     |     13    | 36 | 22 |  211  |
| 381 |   1424  |     1586     |     13    | 24 | 30 |  234  |
| 382 |   1516  |     1471     |     13    | 30 | 4  |   20  |
| 383 |   1634  |     1482     |     13    | 40 | 6  |   8   |
| 384 |   1637  |     1500     |     13    | 40 | 10 |   16  |
| 385 |   1273  |     1557     |     13    | 14 | 24 |  341  |
| 386 |   1358  |     1531     |     13    | 20 | 18 |  244  |
| 387 |   1193  |     1573     |     13    | 6  | 28 |   55  |
| 388 |   1197  |     1591     |     13    | 6  | 32 |   20  |
| 389 |   1151  |     1456     |     13    | 22 | 0  |   27  |
| 390 |   1177  |     1501     |     13    | 6  | 12 |   12  |
| 391 |   1339  |     1504     |     13    | 18 | 12 |  103  |
| 392 |   1201  |     1396     |     13    | 7  | 39 |   10  |
| 393 |   1258  |     1398     |     13    | 11 | 39 |   7   |
| 394 |   1315  |     1400     |     13    | 15 | 39 |   14  |
| 395 |   1372  |     1402     |     13    | 19 | 39 |   13  |
| 396 |   1429  |     1404     |     13    | 23 | 39 |   15  |
| 397 |   1486  |     1406     |     13    | 27 | 39 |   12  |
| 398 |   1543  |     1408     |     13    | 31 | 39 |   10  |
| 399 |   1600  |     1410     |     13    | 35 | 39 |   8   |
| 400 |   1657  |     1412     |     13    | 39 | 39 |   10  |
| 401 |   1205  |     1414     |     13    | 9  | 41 |   12  |
| 402 |   1262  |     1416     |     13    | 13 | 41 |   9   |
| 403 |   1319  |     1418     |     13    | 17 | 41 |   13  |
| 404 |   1376  |     1420     |     13    | 21 | 41 |   16  |
| 405 |   1433  |     1422     |     13    | 25 | 41 |   15  |
| 406 |   1490  |     1424     |     13    | 29 | 41 |   10  |
| 407 |   1547  |     1426     |     13    | 33 | 41 |   9   |
| 408 |   1604  |     1428     |     13    | 37 | 41 |   9   |
| 409 |   1466  |     1497     |     13    | 28 | 10 |   47  |
| 410 |   1438  |     1596     |     13    | 26 | 32 |  310  |
| 411 |   1450  |     1524     |     13    | 26 | 16 |   85  |
| 412 |   1444  |     1560     |     13    | 26 | 24 |  247  |
| 413 |   1520  |     1480     |     13    | 32 | 6  |   16  |
| 414 |   1567  |     1508     |     13    | 34 | 12 |   56  |
| 415 |   1561  |     1544     |     13    | 34 | 20 |  297  |
| 416 |   1307  |     1566     |     13    | 16 | 26 |  183  |
| 417 |   1216  |     1556     |     13    | 10 | 24 |  133  |
| 418 |   1595  |     1589     |     21    | 36 | 30 |   94  |
| 419 |   1176  |     1158     |     13    | 7  | 11 |  193  |
| 420 |   1336  |     1522     |     13    | 18 | 16 |   49  |
| 421 |   1206  |     1397     |     13    | 9  | 39 |   5   |
| 422 |   1320  |     1401     |     13    | 17 | 39 |   8   |
| 423 |   1491  |     1407     |     13    | 29 | 39 |   7   |
| 424 |   1605  |     1411     |     13    | 37 | 39 |   5   |
| 425 |   1453  |     1506     |     13    | 26 | 12 |  116  |
| 426 |   1230  |     1108     |     13    | 9  | 5  |   63  |
| 427 |   1316  |     1417     |     13    | 15 | 41 |   8   |
